category,title,text,text_clean,pos,text_clean_pos
Business,Telstra Corp. Appoints Akhurst to Head Sensis Advertising Unit,"Telstra Corp., Australia #39;s largest phone company, appointed Bruce Akhurst as chief executive of its Sensis publishing and classified advertising arm, as part of its third executive shuffle in two years.",telstra corp australia 39s largest phone company appointed bruce akhurst chief executive sensis publishing classified advertising arm part third executive shuffle two year,JJ NN VBD CD JJS NN NN VBD NN RB IN JJ NN IN PRP$ NN NN CC VBD NN NN IN NN IN PRP$ JJ NN NN IN CD NNS,telstra_JJ corp_NN australia_VBD 39s_CD largest_JJS phone_NN company_NN appointed_VBD bruce_NN akhurst_RB chief_JJ executive_NN sensis_NN publishing_NN classified_VBD advertising_NN arm_NN part_NN third_JJ executive_NN shuffle_NN two_CD year_NNS
Business,"Ford Raises Profit Forecast, Makes Cuts at Jaguar (Update3)","Ford Motor Co. raised its forecast for third-quarter earnings by 10 cents a share and said it would end unprofitable Jaguar car production at a Coventry, England, plant and pull out of Formula One racing.",ford motor co raised forecast thirdquarter earnings 10 cent share said would end unprofitable jaguar car production coventry england plant pull formula one racing,NN NN NN VBD PRP$ NN IN JJ NNS IN CD NNS DT NN CC VBD PRP MD VB JJ NN NN NN IN DT NN NN NN CC VB IN IN NN CD NN,ford_NN motor_NN co_NN raised_VBD forecast_NN thirdquarter_JJ earnings_NNS 10_CD cent_NNS share_NN said_VBD would_MD end_VB unprofitable_JJ jaguar_NN car_NN production_NN coventry_NN england_NN plant_NN pull_VB formula_NN one_CD racing_NN
Business,Brazil's Economy Expands in 3Q on Exports (AP),"AP - Brazil's economy expanded 6.1 percent in the third quarter compared to same period a year ago, lifted by exports and rising domestic consumer demand, the government said Tuesday.",ap brazil economy expanded 61 percent third quarter compared period year ago lifted export rising domestic consumer demand government said tuesday,NN NNS NN VBD CD NN IN DT JJ NN VBN TO JJ NN DT NN RB VBN IN NNS CC VBG JJ NN NN DT NN VBD NN,ap_NN brazil_NNS economy_NN expanded_VBD 61_CD percent_NN third_JJ quarter_NN compared_VBN period_NN year_NN ago_RB lifted_VBN export_NNS rising_VBG domestic_JJ consumer_NN demand_NN government_NN said_VBD tuesday_NN
Business,"Dollar sinks after Greenspan remarks, gold up in Europe",LONDON - The US dollar sank Friday in European trading after US Federal Reserve chairman Alan Greenspan warned of the dangers of America #39;s growing trade deficit and the chance the imbalance could eventually depress foreign demand for the greenback.,london u dollar sank friday european trading u federal reserve chairman alan greenspan warned danger america 39s growing trade deficit chance imbalance could eventually depress foreign demand greenback,VB DT PRP NN VBD JJ IN JJ NN IN PRP JJ NN NN NN VBP VBN IN DT NNS IN JJ CD VBG NN NN CC DT NN DT NN MD RB VB JJ NN IN DT NN,london_VB u_PRP dollar_NN sank_VBD friday_JJ european_JJ trading_NN u_PRP federal_JJ reserve_NN chairman_NN alan_NN greenspan_VBP warned_VBN danger_NNS america_JJ 39s_CD growing_VBG trade_NN deficit_NN chance_NN imbalance_NN could_MD eventually_RB depress_VB foreign_JJ demand_NN greenback_NN
Business, #39;No need #39; for Australian rate rise,"Australia #39;s central bank says there is no pressing need for higher interest rates just now, although it still expects to tighten policy again at some stage in the current expansion amid  quot;favorable quot; economic circumstances.",australia 39s central bank say pressing need higher interest rate although still expects tighten policy stage current expansion amid quotfavorable quot economic circumstance,RB CD JJ NN VBZ EX VBZ DT VBG NN IN JJR NN NNS RB RB IN PRP RB VBZ TO VB NN RB IN DT NN IN DT JJ NN IN JJ JJ JJ NNS,australia_RB 39s_CD central_JJ bank_NN say_VBZ pressing_VBG need_NN higher_JJR interest_NN rate_NNS although_IN still_RB expects_VBZ tighten_VB policy_NN stage_NN current_JJ expansion_NN amid_IN quotfavorable_JJ quot_JJ economic_JJ circumstance_NNS
Business,Potential downside of the US dollar,One often wonders what makes the US dollar a dominant currency in the world economy. The general perception is that the strength of a currency in the market place is a reflection of the inherent strength of the economy it represents.,one often wonder make u dollar dominant currency world economy general perception strength currency market place reflection inherent strength economy represents,CD RB VBZ WDT VBZ DT PRP NN DT JJ NN IN DT NN NN DT JJ NN VBZ IN DT NN IN DT NN IN DT NN NN VBZ DT NN IN DT JJ NN IN DT NN PRP VBZ,one_CD often_RB wonder_VBZ make_VBZ u_PRP dollar_NN dominant_JJ currency_NN world_NN economy_NN general_JJ perception_NN strength_NN currency_NN market_NN place_NN reflection_NN inherent_JJ strength_NN economy_NN represents_VBZ
Business,"Stelco, union aim for deal","They will try to settle their differences by Oct. 31 in a bid to prevent the loss of more big clients. TORONTO -- Stelco Inc. and the union representing 1,000 employees working without a contract at the company #39;s ",try settle difference oct 31 bid prevent loss big client toronto stelco inc union representing 1000 employee working without contract company 39s,PRP MD VB TO VB PRP$ NNS IN JJ CD IN DT NN TO VB DT NN IN JJR JJ NNS IN NN NN CC DT NN VBG CD NNS VBG IN DT NN IN DT NN CD,try_VB settle_VB difference_NNS oct_JJ 31_CD bid_NN prevent_VB loss_NN big_JJ client_NNS toronto_IN stelco_NN inc_NN union_NN representing_VBG 1000_CD employee_NNS working_VBG without_IN contract_NN company_NN 39s_CD
Business,NFL Game Tackles Competition,Madden NFL 2005 sells more than 1.3 million copies in its first week. Also: Viacom considers buying Midway Games   hellip;. China Mobile sanctions Go2joy mobile messaging unit   hellip;. and more.,madden nfl 2005 sell 13 million copy first week also viacom considers buying midway game hellip china mobile sanction go2joy mobile messaging unit hellip,NN NN CD VBZ JJR IN CD CD NNS IN PRP$ JJ NN RB VBD NNS VBG NN NNS VBP NN JJ NNS VBP JJ VBG NN NN CC JJR,madden_NN nfl_NN 2005_CD sell_VBZ 13_CD million_CD copy_NNS first_JJ week_NN also_RB viacom_VBD considers_NNS buying_VBG midway_NN game_NNS hellip_VBP china_NN mobile_JJ sanction_NNS go2joy_VBP mobile_JJ messaging_VBG unit_NN hellip_NN
Business,"BBC Schedules Major Cuts in Payroll, Budget","LONDON, Dec. 7 -- The BBC, the world's largest public broadcasting company, announced plans Tuesday for some of the biggest budget cuts in its 82-year history, slashing at least 10 percent of its staff and more than \$620 million in annual spending.",london dec 7 bbc world largest public broadcasting company announced plan tuesday biggest budget cut 82year history slashing least 10 percent staff 620 million annual spending,NN NN CD DT NN DT NNS JJS JJ NN NN VBD NNS NN IN DT IN DT JJS NN NNS IN PRP$ CD NN VBG IN JJS CD NN IN PRP$ NN CC JJR IN CD CD IN JJ NN,london_NN dec_NN 7_CD bbc_NN world_NNS largest_JJS public_JJ broadcasting_NN company_NN announced_VBD plan_NNS tuesday_NN biggest_JJS budget_NN cut_NNS 82year_CD history_NN slashing_VBG least_JJS 10_CD percent_NN staff_NN 620_CD million_CD annual_JJ spending_NN
Business,Anger at Hardie as fund folds,MORE than 700 asbestos disease victims face reduced payouts in the immediate future after James Hardie #39;s compensation fund today applied for provisional liquidation.,700 asbestos disease victim face reduced payouts immediate future james hardie 39s compensation fund today applied provisional liquidation,JJR IN CD JJ NN NNS VBP VBN NNS IN DT JJ NN IN NNS VBP CD NN NN NN VBN IN JJ NN,700_CD asbestos_JJ disease_NN victim_NNS face_VBP reduced_VBN payouts_NNS immediate_JJ future_NN james_NNS hardie_VBP 39s_CD compensation_NN fund_NN today_NN applied_VBN provisional_JJ liquidation_NN
Business,Oil Slips Under \$50 as US Supply Swell,Oil prices fell further below \$50 on Wednesday as a fresh rise in US crude oil inventories outweighed the impact of President Bush #39;s victory in the US election.,oil price fell 50 wednesday fresh rise u crude oil inventory outweighed impact president bush 39s victory u election,NN NNS VBD RB IN CD IN NN IN DT JJ NN IN PRP VBP NN NNS VBD DT NN IN NN $ CD NN IN DT PRP NN,oil_NN price_NNS fell_VBD 50_CD wednesday_NN fresh_JJ rise_NN u_PRP crude_VBP oil_NN inventory_NNS outweighed_VBD impact_NN president_NN bush_$ 39s_CD victory_NN u_PRP election_NN
Business,"IMF projects 3.6, 3.5 growth in 2004 and 2005","The International Monetary Fund expects Israel #39;s economy to grow 3.6 percent by the end of this year, and 3.5 in 2005, according to the World Economic Outlook review released last week during Succoth.",international monetary fund expects israel 39s economy grow 36 percent end year 35 2005 according world economic outlook review released last week succoth,DT JJ JJ NN VBZ JJ CD NN TO VB CD NN IN DT NN IN DT NN CC CD IN CD VBG TO DT NN JJ NN NN VBN JJ NN IN NN,international_JJ monetary_JJ fund_NN expects_VBZ israel_JJ 39s_CD economy_NN grow_VB 36_CD percent_NN end_NN year_NN 35_CD 2005_CD according_VBG world_NN economic_JJ outlook_NN review_NN released_VBN last_JJ week_NN succoth_NN
Business,Siemens wins major BBC contract,A subsidiary of the German engineering giant Siemens has landed a 2.7bn euros outsourcing contract with the British Broadcasting Corporation (BBC).,subsidiary german engineering giant siemens landed 27bn euro outsourcing contract british broadcasting corporation bbc,DT NN IN DT JJ NN NN VBZ VBZ VBN DT CD NN VBG NN IN DT JJ NN NN NN,subsidiary_NN german_JJ engineering_NN giant_NN siemens_VBZ landed_VBN 27bn_CD euro_NN outsourcing_VBG contract_NN british_JJ broadcasting_NN corporation_NN bbc_NN
Business,"Bank of America Cutting 4,500 Jobs in Reorganization (Update3)","Bank of America Corp., the third- biggest US bank, will cut 4,500 jobs in addition to the 12,500 positions it will eliminate as part of the purchase of FleetBoston Financial Corp.",bank america corp third biggest u bank cut 4500 job addition 12500 position eliminate part purchase fleetboston financial corp,NN IN JJ VBP DT JJ JJS PRP NN MD VB CD NNS IN NN TO DT CD NNS PRP MD VB IN NN IN DT NN IN JJ JJ NN,bank_NN america_JJ corp_VBP third_JJ biggest_JJS u_PRP bank_NN cut_VB 4500_CD job_NNS addition_NN 12500_CD position_NNS eliminate_VB part_NN purchase_NN fleetboston_JJ financial_JJ corp_NN
Business,World Trade Center Insurance Payoff Increased by Jury,"A New York Jury ruled that the two planes that hit the World Trade Center on September 11, 2001 were two separate events instead of one which increased the insurers liability by at least \$140 million.",new york jury ruled two plane hit world trade center september 11 2001 two separate event instead one increased insurer liability least 140 million,DT JJ NN NN VBD IN DT CD NNS WDT VBD DT NN NN NN IN NN CD CD VBD CD JJ NNS RB IN CD WDT VBD DT NNS NN IN IN JJS CD CD,new_JJ york_NN jury_NN ruled_VBD two_CD plane_NNS hit_VBD world_NN trade_NN center_NN september_NN 11_CD 2001_CD two_CD separate_JJ event_NNS instead_RB one_CD increased_VBD insurer_NNS liability_NN least_JJS 140_CD million_CD
Business,BA's fuel surcharge to increase,British Airways is to raise its fuel surcharge as a result of the continuing increase in the price of oil.,british airway raise fuel surcharge result continuing increase price oil,JJ NNS VBZ TO VB PRP$ NN NN IN DT NN IN DT VBG NN IN DT NN IN NN,british_JJ airway_NNS raise_VB fuel_NN surcharge_NN result_NN continuing_VBG increase_NN price_NN oil_NN
Business,Nikkei Rises for 1st Time in 3 Sessions, TOKYO (Reuters) - Tokyo's Nikkei average rose for the first  time in three sessions to close 0.62 percent higher on  Wednesday after investors found positive signs in revised  Japanese economic growth figures that were sluggish overall.,tokyo reuters tokyo nikkei average rose first time three session close 062 percent higher wednesday investor found positive sign revised japanese economic growth figure sluggish overall,NN NNS VBP JJ NN VBD IN DT JJ NN IN CD NNS TO VB CD NN JJR IN NN IN NNS VBD JJ NNS IN VBN JJ JJ NN NNS WDT VBD JJ JJ,tokyo_NN reuters_NNS tokyo_VBP nikkei_JJ average_NN rose_VBD first_JJ time_NN three_CD session_NNS close_VB 062_CD percent_NN higher_JJR wednesday_NN investor_NNS found_VBD positive_JJ sign_NNS revised_VBN japanese_JJ economic_JJ growth_NN figure_NNS sluggish_JJ overall_JJ
Business,Indies challenge Sony BMG merger,Independent music companies are launching a legal challenge to the European Union #39;s decision to allow the merger of Sony and Bertelsmann (BMG).,independent music company launching legal challenge european union 39s decision allow merger sony bertelsmann bmg,JJ NN NNS VBP VBG DT JJ NN TO DT JJ NN CD NN TO VB DT NN IN NN CC NN NN,independent_JJ music_NN company_NNS launching_VBG legal_JJ challenge_NN european_JJ union_NN 39s_CD decision_NN allow_VB merger_NN sony_NN bertelsmann_NN bmg_NN
Business,Fannie Mae Misses Quarterly Filing Deadline,Mortgage giant Fannie Mae missed a regulatory deadline Monday for filing its third-quarter financial results after its independent auditor KPMG refused to sign off on the report.,mortgage giant fannie mae missed regulatory deadline monday filing thirdquarter financial result independent auditor kpmg refused sign report,NN JJ NN NN VBD DT JJ NN NN IN VBG PRP$ NN JJ NNS IN PRP$ JJ NN NN VBD TO VB RP IN DT NN,mortgage_NN giant_JJ fannie_NN mae_NN missed_VBD regulatory_JJ deadline_NN monday_NN filing_VBG thirdquarter_NN financial_JJ result_NNS independent_JJ auditor_NN kpmg_NN refused_VBD sign_VB report_NN
Business,Corus posts first interim profits,The steel group Corus today announced pre-tax profits of 163m for the six months to the end of June - its first interim profits since its formation in 1999.,steel group corus today announced pretax profit 163m six month end june first interim profit since formation 1999,DT NN NN NN NN VBD JJ NNS IN CD IN DT CD NNS TO DT NN IN NN PRP$ JJ JJ NNS IN PRP$ NN IN CD,steel_NN group_NN corus_NN today_NN announced_VBD pretax_JJ profit_NNS 163m_CD six_CD month_NNS end_NN june_NN first_JJ interim_JJ profit_NNS since_IN formation_NN 1999_CD
Business,Bush selects Kellogg executive to head Commerce Department,"President Bush announced Monday the nomination of Kellogg Co. Chairman and CEO Carlos Gutierrez to be secretary of Commerce, calling him  quot;an experienced manager and an innovative ",president bush announced monday nomination kellogg co chairman ceo carlos gutierrez secretary commerce calling quotan experienced manager innovative,NN NN VBD IN DT NN IN NN NN NN CC NN NN NN TO VB NN IN NN VBG PRP RB VBD NN CC DT JJ,president_NN bush_NN announced_VBD monday_IN nomination_NN kellogg_NN co_NN chairman_NN ceo_NN carlos_NN gutierrez_NN secretary_NN commerce_NN calling_VBG quotan_RB experienced_VBD manager_NN innovative_JJ
Business,Oracle boosts offer for PeopleSoft,"REDWOOD SHORES, CALIF. - Oracle Corp. has again raised the stakes in its long-running attempt to take over rival PeopleSoft Inc. On Monday, Oracle boosted its bid by another 14.",redwood shore calif oracle corp raised stake longrunning attempt take rival peoplesoft inc monday oracle boosted bid another 14,NN NNS VBP NN NN VBZ RB VBN DT NNS IN PRP$ NN NN TO VB RP JJ JJ NN IN NN NN VBD PRP$ NN IN DT CD,redwood_NN shore_NNS calif_VBP oracle_NN corp_NN raised_VBN stake_NNS longrunning_NN attempt_NN take_VB rival_JJ peoplesoft_JJ inc_NN monday_NN oracle_NN boosted_VBD bid_NN another_DT 14_CD
Business,Harmony Gold #39;s share price under pressure,"The share price of Harmony Gold came under pressure today, dipping some 8 after announcing a hostile bid for Gold Fields to create the world #39;s biggest gold producer.",share price harmony gold came pressure today dipping 8 announcing hostile bid gold field create world 39s biggest gold producer,DT NN NN IN NN NN VBD IN NN NN VBG DT CD IN VBG DT JJ NN IN NN NNS TO VB DT NN CD JJS NN NN,share_NN price_NN harmony_NN gold_NN came_VBD pressure_NN today_NN dipping_VBG 8_CD announcing_VBG hostile_JJ bid_NN gold_NN field_NNS create_VB world_NN 39s_CD biggest_JJS gold_NN producer_NN
Business,Oil Falls as US Stockpiles Expected to Recover From Hurricane,Crude oil in New York fell for the first time in seven sessions on expectations that US stockpiles will rise in coming weeks as imports and production recover in the wake of Hurricane Ivan.,crude oil new york fell first time seven session expectation u stockpile rise coming week import production recover wake hurricane ivan,NN NN IN JJ NN VBD IN DT JJ NN IN CD NNS IN NNS IN PRP NNS MD VB IN JJ NNS IN NNS CC NN NN IN DT NN IN NN NN,crude_NN oil_NN new_JJ york_NN fell_VBD first_JJ time_NN seven_CD session_NNS expectation_NNS u_PRP stockpile_NNS rise_VB coming_JJ week_NNS import_NNS production_NN recover_NN wake_NN hurricane_NN ivan_NN
Business,Mass. banks in very good #39; health: But interest lowers profit &lt;b&gt;...&lt;/b&gt;,"Officials at the Federal Deposit Insurance Corp. yesterday pronounced Massachusetts #39; banking industry to be in very good shape, #39; #39;despite some pressure on profits and slower-than-expected loans to small businesses.",official federal deposit insurance corp yesterday pronounced massachusetts 39 banking industry good shape 39 39despite pressure profit slowerthanexpected loan small business,NNS IN DT JJ NN NN NN NN VBD JJ CD NN NN TO VB IN RB JJ NN CD CD DT NN IN NNS CC JJ NNS TO JJ NNS,official_NNS federal_JJ deposit_NN insurance_NN corp_NN yesterday_NN pronounced_VBD massachusetts_JJ 39_CD banking_NN industry_NN good_JJ shape_NN 39_CD 39despite_CD pressure_NN profit_NNS slowerthanexpected_JJ loan_NNS small_JJ business_NNS
Business,Google Slashes IPO Price Range,"NEW YORK (Reuters) - Google Inc., the world #39;s most popular Web search engine, slashed the price of its share offering Wednesday, as what had been touted as the hottest dot-com listing in years fell prey to worry about a slump in ...",new york reuters google inc world 39s popular web search engine slashed price share offering wednesday touted hottest dotcom listing year fell prey worry slump,JJ NN NNS VBP IN DT NN CD RBS JJ NN NN NN VBD DT NN IN PRP$ NN VBG NN IN WP VBD VBN VBN IN DT JJS NN NN IN NNS VBD RB TO VB IN DT NN IN,new_JJ york_NN reuters_NNS google_VBP inc_IN world_NN 39s_CD popular_JJ web_NN search_NN engine_NN slashed_VBD price_NN share_NN offering_VBG wednesday_NN touted_VBN hottest_JJS dotcom_NN listing_NN year_NNS fell_VBD prey_RB worry_VB slump_NN
Business,Motorla to cut jobs worldwide,"Chicago - Motorola will cut 1 000 jobs and take a charge of \$50 million (R320.5 million) for severance benefits as it moves to complete a spinoff of its money-losing semiconductor unit, the company said.",chicago motorola cut 1 000 job take charge 50 million r3205 million severance benefit move complete spinoff moneylosing semiconductor unit company said,NN NN MD VB CD CD NNS CC VB DT NN IN CD CD NN CD IN NN NNS IN PRP VBZ TO VB DT NN IN PRP$ VBG NN NN DT NN VBD,chicago_NN motorola_NN cut_VB 1_CD 000_CD job_NNS take_VB charge_NN 50_CD million_CD r3205_NN million_CD severance_NN benefit_NNS move_VBZ complete_VB spinoff_NN moneylosing_VBG semiconductor_NN unit_NN company_NN said_VBD
Business,Activision Nails Second Quarter,The video game publisher blows away expectations and ups the ante for fiscal 2005.,video game publisher blow away expectation ups ante fiscal 2005,DT NN NN NN VBZ RP NNS CC VB DT NN IN JJ CD,video_NN game_NN publisher_NN blow_VBZ away_RP expectation_NNS ups_VB ante_NN fiscal_JJ 2005_CD
Business,"Calif. insurance commish sues MetLife, Pru, others: report","California Insurance Commissioner John Garamendi has sued MetLife, Prudential Financial Inc., Cigna Corp., and UnumProvident Corp.",california insurance commissioner john garamendi sued metlife prudential financial inc cigna corp unumprovident corp,NN NN NN NN NN VBZ VBN JJ JJ JJ NN NN NN CC JJ NN,california_NN insurance_NN commissioner_NN john_NN garamendi_NN sued_VBN metlife_JJ prudential_JJ financial_JJ inc_NN cigna_NN corp_NN unumprovident_JJ corp_NN
Business,Update 9: Crude Futures Hold Above \$50,"A boost in US crude supplies and the end of American election uncertainties brought some calm to oil markets Thursday, with crude futures falling but still holding above the \$50 mark.",boost u crude supply end american election uncertainty brought calm oil market thursday crude future falling still holding 50 mark,DT NN IN PRP VBP NNS CC DT NN IN JJ NN NNS VBD DT NN TO NN NNS VBP IN NN NNS VBG CC RB VBG IN DT CD NN,boost_NN u_PRP crude_VBP supply_NNS end_NN american_JJ election_NN uncertainty_NNS brought_VBD calm_NN oil_NN market_NNS thursday_VBP crude_NN future_NNS falling_VBG still_RB holding_VBG 50_CD mark_NN
Business,Congress Told FDA Failed Public on Vioxx," WASHINGTON (Reuters) - The U.S. Food and Drug  Administration failed the public in its oversight of Merck   Co  Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MRK.N target=/stocks/quickinfo/fullquote""&gt;MRK.N&lt;/A&gt; withdrawn painkiller Vioxx and is ""incapable of  protecting America"" from another dangerous drug, an agency  researcher told Congress on Thursday.",washington reuters u food drug administration failed public oversight merck co inc lta hrefhttpwwwinvestorreuterscomfullquoteaspxtickermrkn targetstocksquickinfofullquotegtmrknltagt withdrawn painkiller vioxx incapable protecting america another dangerous drug agency researcher told congress thursday,NN VBZ DT PRP NN CC NN NN VBD DT NN IN PRP$ NN IN NN NN NN NN NN NN NN NN NN CC VBZ JJ IN VBG NN IN DT JJ NN DT NN NN VBD NN IN NN,washington_NN reuters_VBZ u_PRP food_NN drug_NN administration_NN failed_VBD public_NN oversight_NN merck_NN co_NN inc_NN lta_NN hrefhttpwwwinvestorreuterscomfullquoteaspxtickermrkn_NN targetstocksquickinfofullquotegtmrknltagt_NN withdrawn_NN painkiller_NN vioxx_NN incapable_JJ protecting_VBG america_NN another_DT dangerous_JJ drug_NN agency_NN researcher_NN told_VBD congress_NN thursday_NN
Business,Some Soldiers May Be Due Insurance Refund,"Many of the young soldiers at Fort Benning thought they were purchasing an investment product after they listened to the agent #39;s spiel, but they really bought term life insurance at less-than-bargain rates.",many young soldier fort benning thought purchasing investment product listened agent 39s spiel really bought term life insurance lessthanbargain rate,JJ IN DT JJ NNS IN NN VBG VBD PRP VBD VBG DT NN NN IN PRP VBD TO DT NN CD NN CC PRP RB VBD NN NN NN IN NN NNS,many_JJ young_JJ soldier_NNS fort_NN benning_VBG thought_VBD purchasing_VBG investment_NN product_NN listened_VBD agent_NN 39s_CD spiel_NN really_RB bought_VBD term_NN life_NN insurance_NN lessthanbargain_NN rate_NNS
Business,S P Lifts Calif. Bond Rating 3 Notches," SAN FRANCISCO (Reuters) - Standard   Poor's Ratings  Services on Tuesday raised its general obligation bond rating  on California to 'A' from 'BBB,' citing an easing of the Golden  State's cash crunch.",san francisco reuters standard poor rating service tuesday raised general obligation bond rating california bbb citing easing golden state cash crunch,JJ NN NNS JJ NNS NNS NNS IN NN VBD PRP$ JJ NN NN NN IN NN TO DT IN NN VBG DT NN IN DT JJ NNS NN NN,san_JJ francisco_NN reuters_NNS standard_JJ poor_NNS rating_NNS service_NNS tuesday_NN raised_VBD general_JJ obligation_NN bond_NN rating_NN california_NN bbb_NN citing_VBG easing_NN golden_JJ state_NNS cash_NN crunch_NN
Business,Modalities for hiking foreign stake in banking sector soon,"UNI, New Delhi, Dec 5: The Finance Minister, Mr P Chidambaram, today announced further opening up of the banking sector, saying the modalities for foreign banks acquiring upto 74 per cent stake in Indian private banks will be announced by the year-end.",uni new delhi dec 5 finance minister mr p chidambaram today announced opening banking sector saying modality foreign bank acquiring upto 74 per cent stake indian private bank announced yearend,JJ JJ NN NN CD DT NN NN NN NN NN NN VBD RB VBG IN IN DT NN NN VBG DT NNS IN JJ NNS VBG JJ CD IN NN NN IN JJ JJ NNS MD VB VBN IN DT NN,uni_JJ new_JJ delhi_NN dec_NN 5_CD finance_NN minister_NN mr_NN p_NN chidambaram_NN today_NN announced_VBD opening_VBG banking_NN sector_NN saying_VBG modality_NNS foreign_JJ bank_NNS acquiring_VBG upto_JJ 74_CD per_IN cent_NN stake_NN indian_JJ private_JJ bank_NNS announced_VBN yearend_NN
Business,"Oil Extends Jump Above \$52, Eyes Vote","Oil prices extended their bounce from three-week lows on Monday, climbing back above \$52 amid jitters over thin global winter fuel stocks and this week #39;s presidential election.",oil price extended bounce threeweek low monday climbing back 52 amid jitter thin global winter fuel stock week 39s presidential election,NN NNS VBD PRP$ NN IN JJ NNS IN NN VBG RB IN CD IN NNS IN JJ JJ NN NN NNS CC DT NN CD JJ NN,oil_NN price_NNS extended_VBD bounce_NN threeweek_JJ low_NNS monday_NN climbing_VBG back_RB 52_CD amid_IN jitter_NNS thin_JJ global_JJ winter_NN fuel_NN stock_NNS week_NN 39s_CD presidential_JJ election_NN
Business,Insurgency grows against unbridled global textile trade due in &lt;b&gt;...&lt;/b&gt;,"GENEVA : A movement to counter the abolition of textile and clothing import quotas at the end of the year is gaining momentum, driven by fears that an unbridled China could wipe out competition because of its sheer production capacity, diplomats said.",geneva movement counter abolition textile clothing import quota end year gaining momentum driven fear unbridled china could wipe competition sheer production capacity diplomat said,VB DT NN TO VB DT NN IN NN CC NN NN NNS IN DT NN IN DT NN VBZ VBG NN VBN IN NNS IN DT JJ NN MD VB RP NN IN IN PRP$ NN NN NN NNS VBD,geneva_VB movement_NN counter_VB abolition_NN textile_NN clothing_NN import_NN quota_NNS end_NN year_NN gaining_VBG momentum_NN driven_VBN fear_NNS unbridled_JJ china_NN could_MD wipe_VB competition_NN sheer_NN production_NN capacity_NN diplomat_NNS said_VBD
Business,WASHINGTON IN BRIEF,"Leaders of three campaign finance groups urged the Federal Election Commission yesterday to disqualify the agency #39;s chairman, Bradley A. Smith, from helping to decide whether a veterans group critical of Democratic presidential nominee John F. Kerry #39;s war ",leader three campaign finance group urged federal election commission yesterday disqualify agency 39s chairman bradley smith helping decide whether veteran group critical democratic presidential nominee john f kerry 39s war,NNS IN CD NN NN NNS VBD DT JJ NN NN NN TO VB DT NN CD NN VBD DT NN IN VBG TO VB IN DT NNS NN JJ IN JJ JJ NN NN NN VBP CD NN,leader_NNS three_CD campaign_NN finance_NN group_NNS urged_VBD federal_JJ election_NN commission_NN yesterday_NN disqualify_VB agency_NN 39s_CD chairman_NN bradley_VBD smith_NN helping_VBG decide_VB whether_IN veteran_NNS group_NN critical_JJ democratic_JJ presidential_JJ nominee_NN john_NN f_NN kerry_VBP 39s_CD war_NN
Business,InterContinental to Sell 13 Hotels,"InterContinental Hotels Group Plc (IHG.L: Quote, Profile, Research) said on Friday it was selling 13 hotels to Hospitality Properties Trust (HPT.",intercontinental hotel group plc ihgl quote profile research said friday selling 13 hotel hospitality property trust hpt,JJ NNS NN VBZ JJ NN IN NN VBD IN NN PRP VBD VBG CD NNS TO NN NNS VBP NN,intercontinental_JJ hotel_NNS group_NN plc_VBZ ihgl_JJ quote_NN profile_IN research_NN said_VBD friday_NN selling_VBG 13_CD hotel_NNS hospitality_NN property_NNS trust_VBP hpt_NN
Business,UPS Third-Quarter Profit Grows," NEW YORK (Reuters) - United Parcel Service Inc., the  world's largest package carrier, said on Thursday its quarterly  profit rose, driven in part by strength in its international  and non-package businesses.",new york reuters united parcel service inc world largest package carrier said thursday quarterly profit rose driven part strength international nonpackage business,JJ NN NNS JJ NN NN VBP DT NNS JJS NN NN VBD IN NN PRP$ JJ NN VBD VBN IN NN IN NN IN PRP$ JJ CC JJ NNS,new_JJ york_NN reuters_NNS united_JJ parcel_NN service_NN inc_VBP world_NNS largest_JJS package_NN carrier_NN said_VBD thursday_NN quarterly_JJ profit_NN rose_VBD driven_VBN part_NN strength_NN international_JJ nonpackage_JJ business_NNS
Business,Four former El Paso natural gas traders charged,"HOUSTON - Four former El Paso Corp. natural gas traders have been charged with making false reports used to calculate the index price of natural gas, US Attorney Michael Shelby said Wednesday.",houston four former el paso corp natural gas trader charged making false report used calculate index price natural gas u attorney michael shelby said wednesday,RB CD JJ NN NN VBZ JJ NN NNS VBP VBN VBN IN VBG JJ NNS VBN TO VB DT NN NN IN JJ NN PRP NN NN NN VBD NN,houston_RB four_CD former_JJ el_NN paso_NN corp_VBZ natural_JJ gas_NN trader_NNS charged_VBN making_VBG false_JJ report_NNS used_VBN calculate_VB index_NN price_NN natural_JJ gas_NN u_PRP attorney_NN michael_NN shelby_NN said_VBD wednesday_NN
Business,Stelco gets offer from Russian steel giant,Stelco Inc. has received a takeover offer from Russian industry giant OAO Severstal at a time when Bay Street is awash in rumours about possible financing deals for the restructuring Hamilton steel maker.,stelco inc received takeover offer russian industry giant oao severstal time bay street awash rumour possible financing deal restructuring hamilton steel maker,NN NN VBZ VBN DT NN NN IN JJ NN NN JJ NN IN DT NN WRB NN NN VBZ VBN IN NNS IN JJ NN NNS IN DT NN NN NN NN,stelco_NN inc_NN received_VBN takeover_NN offer_NN russian_JJ industry_NN giant_NN oao_JJ severstal_NN time_NN bay_NN street_NN awash_VBN rumour_NNS possible_JJ financing_NN deal_NNS restructuring_NN hamilton_NN steel_NN maker_NN
